cod;nombre;provincia;ccaa;pob2025;sup_km2;densidad;pob_0_15;pob_16_64;pct_16_64;pob_65_mas;pct_65_mas;es_zona_rural;paro_total;paro_h_m25;paro_h_25_44;paro_h_m45;paro_m_m25;paro_m_25_44;paro_m_m45;paro_agri;paro_indus;paro_constr;paro_serv;paro_sin_emp;tasa_paro_est;contr_total;contr_h_indef;contr_h_temp;contr_m_indef;contr_m_temp;contr_agri;contr_indus;contr_constr;contr_serv;anio_pob;anio_edad;anio_sup;anio_paro
15073;Ribeira;Coruña, A;Galicia;27102;68.83;393.75;3525;17342;64.0;6243;23.0;NO;1025;19;133;223;25;242;383;47;94;38;769;77;5.9;403;70;121;51;152;27;145;10;221;2025;2025;2020;Abril 2026
15074;Rois;Coruña, A;Galicia;4358;92.93;46.9;504;2559;58.7;1292;29.6;SI;123;2;12;29;2;24;52;2;21;6;79;14;4.8;77;13;35;7;21;8;2;2;66;2025;2025;2020;Abril 2026
15075;Sada;Coruña, A;Galicia;17421;27.49;633.72;2164;10815;62.1;4490;25.8;NO;707;13;90;193;8;131;272;11;51;43;541;61;6.5;167;47;27;47;39;6;2;7;150;2025;2025;2020;Abril 2026
15076;San Sadurniño;Coruña, A;Galicia;2738;98.98;27.66;267;1489;54.4;983;35.9;SI;79;2;5;24;2;10;35;6;18;6;45;2;5.3;54;2;20;2;27;2;12;2;37;2025;2025;2020;Abril 2026
15077;Santa Comba;Coruña, A;Galicia;9442;203.7;46.35;1060;5410;57.3;2967;31.4;SI;384;6;33;94;13;87;151;26;36;39;249;34;7.1;144;50;26;18;44;22;20;14;88;2025;2025;2020;Abril 2026
15078;Santiago de Compostela;Coruña, A;Galicia;100965;220.01;458.91;12612;64002;63.4;24228;24.0;NO;3352;91;595;836;87;761;982;59;184;142;2641;326;5.2;3893;603;1113;649;1415;19;313;86;3475;2025;2025;2020;Abril 2026
15079;Santiso;Coruña, A;Galicia;1430;67.39;21.22;82;768;53.7;580;40.6;SI;30;0;2;10;2;2;11;5;2;2;16;2;3.9;7;2;2;2;0;2;2;2;2;2025;2025;2020;Abril 2026
15080;Sobrado;Coruña, A;Galicia;1830;120.57;15.18;133;1006;55.0;683;37.3;SI;38;0;7;16;0;5;10;2;6;2;23;2;3.8;12;2;2;5;2;;2;2;10;2025;2025;2020;Abril 2026
15081;Somozas, As;Coruña, A;Galicia;1042;70.91;14.69;91;620;59.5;334;32.1;SI;45;2;6;10;;7;20;2;7;2;29;2;7.3;23;9;2;7;2;2;9;;12;2025;2025;2020;Abril 2026
15082;Teo;Coruña, A;Galicia;18968;79.25;239.34;2452;12234;64.5;4352;22.9;NO;557;15;85;140;12;96;209;13;39;37;419;49;4.6;443;40;225;33;135;2;12;14;415;2025;2025;2020;Abril 2026
15083;Toques;Coruña, A;Galicia;1056;77.93;13.55;70;583;55.2;408;38.6;SI;25;0;2;7;0;2;12;2;2;2;15;2;4.3;2;2;2;;;;2;2;2;2025;2025;2020;Abril 2026
15084;Tordoia;Coruña, A;Galicia;3152;124.55;25.31;263;1624;51.5;1266;40.2;SI;89;0;8;19;2;10;51;2;19;2;61;2;5.5;23;9;2;6;2;8;8;2;6;2025;2025;2020;Abril 2026
15085;Touro;Coruña, A;Galicia;3342;115.34;28.98;288;1861;55.7;1190;35.6;SI;76;2;7;23;0;13;31;2;9;5;50;10;4.1;28;7;7;6;8;;2;2;22;2025;2025;2020;Abril 2026
15086;Trazo;Coruña, A;Galicia;2986;101.3;29.48;309;1641;55.0;1047;35.1;SI;57;0;9;12;;14;22;2;2;2;41;5;3.5;20;2;7;5;2;8;2;;10;2025;2025;2020;Abril 2026
15087;Valdoviño;Coruña, A;Galicia;6818;88.22;77.28;665;3927;57.6;2213;32.5;SI;244;2;23;74;2;41;98;9;17;24;175;19;6.2;37;8;11;11;2;2;2;7;24;2025;2025;2020;Abril 2026
15088;Val do Dubra;Coruña, A;Galicia;3680;108.64;33.87;378;1982;53.9;1325;36.0;SI;104;2;10;29;7;23;31;5;16;11;62;10;5.2;45;11;15;6;13;2;2;5;35;2025;2025;2020;Abril 2026
15089;Vedra;Coruña, A;Galicia;4903;52.78;92.9;565;2914;59.4;1427;29.1;SI;104;2;22;31;2;18;30;8;9;5;73;9;3.6;120;9;67;11;33;6;6;2;104;2025;2025;2020;Abril 2026
15090;Vilasantar;Coruña, A;Galicia;1233;59.17;20.84;98;676;54.8;458;37.1;SI;43;2;6;19;;5;11;2;2;2;35;0;6.4;6;2;0;2;2;;2;;5;2025;2025;2020;Abril 2026
15091;Vilarmaior;Coruña, A;Galicia;1242;30.35;40.92;111;718;57.8;410;33.0;SI;31;0;2;8;;7;12;0;5;2;23;2;4.3;2;2;2;0;2;;;2;2;2025;2025;2020;Abril 2026
15092;Vimianzo;Coruña, A;Galicia;6768;187.27;36.14;638;3768;55.7;2348;34.7;SI;177;2;24;40;0;32;79;9;24;24;111;9;4.7;87;14;25;2;38;2;2;21;61;2025;2025;2020;Abril 2026
15093;Zas;Coruña, A;Galicia;4199;133.29;31.5;342;2313;55.1;1542;36.7;SI;111;2;12;32;;17;48;8;15;13;70;5;4.8;53;11;24;2;13;2;2;2;47;2025;2025;2020;Abril 2026
15901;Cariño;Coruña, A;Galicia;3661;47.19;77.58;310;2005;54.8;1336;36.5;SI;126;0;14;42;2;16;53;7;7;8;99;5;6.3;29;14;2;5;7;9;2;;18;2025;2025;2020;Abril 2026
15902;Oza-Cesuras;Coruña, A;Galicia;5159;151.62;34.03;475;2951;57.2;1726;33.5;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
16001;Abia de la Obispalía;Cuenca;Castilla-La Mancha;68;63.05;1.08;0;41;60.3;27;39.7;SI;2;;;2;;;0;;;;2;;4.9;2;2;0;0;2;;;;2;2025;2025;2020;Abril 2026
16002;Acebrón, El;Cuenca;Castilla-La Mancha;234;22.11;10.58;22;145;62.0;68;29.1;SI;12;;2;2;0;2;6;2;2;2;6;;8.3;10;2;2;2;2;5;;2;2;2025;2025;2020;Abril 2026
16003;Alarcón;Cuenca;Castilla-La Mancha;173;119.96;1.44;13;110;63.6;51;29.5;SI;8;0;0;2;;2;2;;2;2;5;;7.3;8;2;2;2;2;;;;8;2025;2025;2020;Abril 2026
16004;Albaladejo del Cuende;Cuenca;Castilla-La Mancha;196;55.19;3.55;5;90;45.9;104;53.1;SI;2;;2;0;;;2;0;2;;2;;2.2;2;;;0;2;;;;2;2025;2025;2020;Abril 2026
16005;Albalate de las Nogueras;Cuenca;Castilla-La Mancha;261;40.11;6.51;19;152;58.2;89;34.1;SI;16;2;2;2;;2;7;2;2;2;11;0;10.5;2;;;2;0;;;;2;2025;2025;2020;Abril 2026
16006;Albendea;Cuenca;Castilla-La Mancha;132;38.2;3.46;17;67;50.8;56;42.4;SI;2;;0;2;2;0;2;;;0;2;2;3.0;;;;;;;;;;2025;2025;2020;Abril 2026
16007;Alberca de Záncara, La;Cuenca;Castilla-La Mancha;1504;100.86;14.91;196;934;62.1;399;26.5;SI;28;2;2;2;2;11;10;7;2;0;18;2;3.0;5;2;2;2;2;2;;;2;2025;2025;2020;Abril 2026
16008;Alcalá de la Vega;Cuenca;Castilla-La Mancha;80;69.25;1.16;2;44;55.0;37;46.2;SI;2;;;2;;2;0;;;;2;;4.5;;;;;;;;;;2025;2025;2020;Abril 2026
16009;Alcantud;Cuenca;Castilla-La Mancha;59;57.63;1.02;5;28;47.5;28;47.5;SI;2;;;2;;;;;;;2;;7.1;2;;;2;0;;;;2;2025;2025;2020;Abril 2026
16010;Alcázar del Rey;Cuenca;Castilla-La Mancha;171;46.5;3.68;11;108;63.2;52;30.4;SI;12;2;;2;;2;7;;2;0;9;2;11.1;;;;;;;;;;2025;2025;2020;Abril 2026
16011;Alcohujate;Cuenca;Castilla-La Mancha;25;27.29;0.92;0;20;80.0;5;20.0;SI;0;;;0;;;;;;;0;;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
16012;Alconchel de la Estrella;Cuenca;Castilla-La Mancha;75;42.94;1.75;5;43;57.3;29;38.7;SI;2;;0;2;;;2;0;;0;2;;4.7;2;;;0;2;;;;2;2025;2025;2020;Abril 2026
16013;Algarra;Cuenca;Castilla-La Mancha;25;41.91;0.6;5;11;44.0;9;36.0;SI;2;;;2;;;;;;;2;;18.2;;;;;;;;;;2025;2025;2020;Abril 2026
16014;Aliaguilla;Cuenca;Castilla-La Mancha;594;105.91;5.61;52;342;57.6;201;33.8;SI;26;0;2;9;;2;11;7;2;2;14;0;7.6;5;2;2;2;2;2;;;2;2025;2025;2020;Abril 2026
16015;Almarcha, La;Cuenca;Castilla-La Mancha;469;64.36;7.29;41;281;59.9;153;32.6;SI;19;;2;2;;2;11;2;2;0;17;;6.8;2;2;0;0;2;;;;2;2025;2025;2020;Abril 2026
16016;Almendros;Cuenca;Castilla-La Mancha;240;63.11;3.8;13;129;53.8;98;40.8;SI;2;;0;2;;0;0;2;0;;2;;1.6;;;;;;;;;;2025;2025;2020;Abril 2026
16017;Almodóvar del Pinar;Cuenca;Castilla-La Mancha;401;95.03;4.22;46;236;58.9;117;29.2;SI;15;0;2;2;2;2;6;2;2;0;12;;6.4;2;2;2;0;2;;;;2;2025;2025;2020;Abril 2026
16018;Almonacid del Marquesado;Cuenca;Castilla-La Mancha;412;47.15;8.74;35;251;60.9;129;31.3;SI;6;;0;2;2;2;2;;2;;2;2;2.4;5;2;0;2;2;;2;2;2;2025;2025;2020;Abril 2026
16019;Altarejos;Cuenca;Castilla-La Mancha;193;91.32;2.11;9;107;55.4;79;40.9;SI;2;0;2;0;0;;;;;2;;0;1.9;;;;;;;;;;2025;2025;2020;Abril 2026
16020;Arandilla del Arroyo;Cuenca;Castilla-La Mancha;14;19.48;0.72;2;8;57.1;4;28.6;SI;2;;;;;;2;;;;2;;25.0;;;;;;;;;;2025;2025;2020;Abril 2026
16022;Arcos de la Sierra;Cuenca;Castilla-La Mancha;77;40.5;1.9;6;39;50.6;33;42.9;SI;2;2;0;2;;0;0;;;;2;2;5.1;;;;;;;;;;2025;2025;2020;Abril 2026
16023;Chillarón de Cuenca;Cuenca;Castilla-La Mancha;907;39.17;23.16;133;635;70.0;140;15.4;SI;46;2;2;11;2;9;18;2;2;2;40;2;7.2;13;2;5;2;2;;2;;12;2025;2025;2020;Abril 2026
16024;Arguisuelas;Cuenca;Castilla-La Mancha;127;49.61;2.56;11;81;63.8;43;33.9;SI;11;2;2;2;;2;2;2;2;2;7;2;13.6;2;2;0;;;;;2;;2025;2025;2020;Abril 2026
16025;Arrancacepas;Cuenca;Castilla-La Mancha;14;18.56;0.75;0;5;35.7;9;64.3;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
16026;Atalaya del Cañavate;Cuenca;Castilla-La Mancha;91;46.36;1.96;2;54;59.3;35;38.5;SI;2;;0;2;;2;2;0;0;;2;;3.7;7;0;2;2;2;;;;7;2025;2025;2020;Abril 2026
16027;Barajas de Melo;Cuenca;Castilla-La Mancha;1011;136.81;7.39;115;673;66.6;247;24.4;SI;59;2;2;10;2;12;29;2;5;2;46;2;8.8;18;12;2;0;2;2;11;2;5;2025;2025;2020;Abril 2026
16029;Barchín del Hoyo;Cuenca;Castilla-La Mancha;104;65.25;1.59;2;65;62.5;38;36.5;SI;8;;2;2;;0;2;0;;2;7;;12.3;2;0;2;;;;;;2;2025;2025;2020;Abril 2026
16030;Bascuñana de San Pedro;Cuenca;Castilla-La Mancha;23;19.63;1.17;0;13;56.5;10;43.5;SI;;;;;;;;;;;;;;;;;;;;;;;2025;2025;2020;Abril 2026
16031;Beamud;Cuenca;Castilla-La Mancha;45;23.38;1.92;2;22;48.9;22;48.9;SI;2;;;2;;0;0;0;;;2;;9.1;2;0;2;;;;2;;;2025;2025;2020;Abril 2026
16032;Belinchón;Cuenca;Castilla-La Mancha;453;79.73;5.68;52;274;60.5;132;29.1;SI;21;2;2;7;;6;5;0;2;2;17;2;7.7;10;2;2;0;2;;2;2;8;2025;2025;2020;Abril 2026
16033;Belmonte;Cuenca;Castilla-La Mancha;1751;92.93;18.84;158;1058;60.4;560;32.0;SI;93;2;10;21;0;8;52;7;7;2;73;2;8.8;19;2;2;2;8;2;;;18;2025;2025;2020;Abril 2026
16034;Belmontejo;Cuenca;Castilla-La Mancha;122;52.23;2.34;0;71;58.2;55;45.1;SI;2;;0;2;;2;2;2;;;2;;2.8;2;;;2;0;;;;2;2025;2025;2020;Abril 2026
16035;Beteta;Cuenca;Castilla-La Mancha;253;115.0;2.2;20;162;64.0;76;30.0;SI;12;0;2;0;0;2;6;2;2;0;10;;7.4;86;2;43;2;40;;85;;2;2025;2025;2020;Abril 2026
16036;Boniches;Cuenca;Castilla-La Mancha;135;53.02;2.55;23;81;60.0;34;25.2;SI;6;0;2;2;;;2;;0;2;5;0;7.4;;;;;;;;;;2025;2025;2020;Abril 2026
16038;Buciegas;Cuenca;Castilla-La Mancha;36;9.01;4.0;1;24;66.7;13;36.1;SI;2;;0;;;;2;2;;;2;;8.3;;;;;;;;;;2025;2025;2020;Abril 2026
16039;Buenache de Alarcón;Cuenca;Castilla-La Mancha;447;64.16;6.97;28;269;60.2;144;32.2;SI;20;;2;2;;7;7;2;2;2;15;2;7.4;2;2;0;;;;;2;2;2025;2025;2020;Abril 2026
16040;Buenache de la Sierra;Cuenca;Castilla-La Mancha;112;57.48;1.95;8;76;67.9;28;25.0;SI;5;0;2;2;;2;2;;2;;2;;6.6;;;;;;;;;;2025;2025;2020;Abril 2026
16041;Buendía;Cuenca;Castilla-La Mancha;422;88.5;4.77;31;242;57.3;149;35.3;SI;12;;2;2;;2;5;;2;2;9;;5.0;2;;;0;2;;;;2;2025;2025;2020;Abril 2026
16042;Campillo de Altobuey;Cuenca;Castilla-La Mancha;1312;172.41;7.61;158;804;61.3;347;26.4;SI;51;2;2;11;2;13;21;2;10;2;34;;6.3;22;2;2;2;14;;2;2;19;2025;2025;2020;Abril 2026
16043;Campillos-Paravientos;Cuenca;Castilla-La Mancha;112;54.34;2.06;7;68;60.7;39;34.8;SI;5;;2;2;;;2;;2;;2;;7.4;;;;;;;;;;2025;2025;2020;Abril 2026
16044;Campillos-Sierra;Cuenca;Castilla-La Mancha;28;38.03;0.74;0;16;57.1;12;42.9;SI;2;;;2;;2;2;0;;2;2;;12.5;;;;;;;;;;2025;2025;2020;Abril 2026
16045;Canalejas del Arroyo;Cuenca;Castilla-La Mancha;153;60.95;2.51;2;81;52.9;70;45.8;SI;12;;2;2;;2;5;2;2;;6;2;14.8;;;;;;;;;;2025;2025;2020;Abril 2026
16046;Cañada del Hoyo;Cuenca;Castilla-La Mancha;221;89.75;2.46;12;120;54.3;87;39.4;SI;9;;2;2;;;6;;2;;8;;7.5;2;2;0;0;2;;;;2;2025;2025;2020;Abril 2026
16047;Cañada Juncosa;Cuenca;Castilla-La Mancha;213;42.72;4.99;7;127;59.6;83;39.0;SI;6;0;2;2;;2;2;2;0;2;2;;4.7;2;0;2;0;2;2;;2;;2025;2025;2020;Abril 2026
16048;Cañamares;Cuenca;Castilla-La Mancha;457;40.52;11.28;40;286;62.6;132;28.9;SI;31;2;2;10;;5;13;2;5;2;23;;10.8;6;2;2;0;2;;;2;2;2025;2025;2020;Abril 2026
16049;Cañavate, El;Cuenca;Castilla-La Mancha;125;36.1;3.46;4;75;60.0;47;37.6;SI;2;;;2;;;2;0;2;;2;;2.7;;;;;;;;;;2025;2025;2020;Abril 2026
16050;Cañaveras;Cuenca;Castilla-La Mancha;230;73.63;3.12;23;153;66.5;67;29.1;SI;14;0;2;6;0;2;2;2;;5;2;2;9.2;2;2;0;2;0;;;;2;2025;2025;2020;Abril 2026
16051;Cañaveruelas;Cuenca;Castilla-La Mancha;110;33.57;3.28;2;70;63.6;40;36.4;SI;2;;;2;2;0;2;;;;2;2;2.9;2;0;2;;;2;;;2;2025;2025;2020;Abril 2026
16052;Cañete;Cuenca;Castilla-La Mancha;877;86.96;10.09;103;554;63.2;213;24.3;SI;30;2;5;6;2;2;13;0;2;2;23;2;5.4;14;5;2;0;5;2;2;;11;2025;2025;2020;Abril 2026
16053;Cañizares;Cuenca;Castilla-La Mancha;441;76.17;5.79;24;279;63.3;140;31.7;SI;13;0;0;2;2;0;10;0;2;0;11;0;4.7;2;0;2;0;2;;2;;2;2025;2025;2020;Abril 2026
16055;Carboneras de Guadazaón;Cuenca;Castilla-La Mancha;797;100.65;7.92;87;484;60.7;229;28.7;SI;31;;2;8;2;7;13;0;2;5;23;0;6.4;15;2;2;0;12;;2;;13;2025;2025;2020;Abril 2026
16056;Cardenete;Cuenca;Castilla-La Mancha;479;97.51;4.91;37;264;55.1;176;36.7;SI;27;;2;8;0;5;11;2;2;2;22;2;10.2;2;0;2;0;2;;2;;2;2025;2025;2020;Abril 2026
16057;Carrascosa;Cuenca;Castilla-La Mancha;69;71.47;0.97;0;41;59.4;27;39.1;SI;2;0;;2;;;2;0;0;;2;0;4.9;2;0;2;2;2;;;;2;2025;2025;2020;Abril 2026
16058;Carrascosa de Haro;Cuenca;Castilla-La Mancha;87;29.05;2.99;3;45;51.7;40;46.0;SI;2;;;0;;0;2;;2;;0;;4.4;2;;;2;0;;;;2;2025;2025;2020;Abril 2026
16060;Casas de Benítez;Cuenca;Castilla-La Mancha;872;46.76;18.65;72;533;61.1;278;31.9;SI;36;0;6;8;2;6;15;2;2;2;30;2;6.8;35;2;16;2;15;14;;;21;2025;2025;2020;Abril 2026
16061;Casas de Fernando Alonso;Cuenca;Castilla-La Mancha;1041;30.28;34.38;104;660;63.4;321;30.8;SI;34;2;2;8;;6;15;2;2;2;25;2;5.2;16;2;2;2;7;6;2;;8;2025;2025;2020;Abril 2026
16062;Casas de Garcimolina;Cuenca;Castilla-La Mancha;30;38.69;0.78;3;18;60.0;9;30.0;SI;2;;;2;;2;;;2;;2;;11.1;;;;;;;;;;2025;2025;2020;Abril 2026
16063;Casas de Guijarro;Cuenca;Castilla-La Mancha;105;8.2;12.8;7;55;52.4;44;41.9;SI;2;;;2;;0;2;0;2;;2;;3.6;2;0;2;0;2;;;;2;2025;2025;2020;Abril 2026
16064;Casas de Haro;Cuenca;Castilla-La Mancha;812;110.88;7.32;79;499;61.5;237;29.2;SI;33;2;2;7;2;6;15;2;0;;29;2;6.6;10;2;2;2;0;2;;7;;2025;2025;2020;Abril 2026
16065;Casas de los Pinos;Cuenca;Castilla-La Mancha;374;68.21;5.48;28;214;57.2;135;36.1;SI;5;;2;2;0;2;;;;;5;0;2.3;41;19;2;19;0;2;;;39;2025;2025;2020;Abril 2026
16066;Casasimarro;Cuenca;Castilla-La Mancha;3177;49.62;64.03;496;1963;61.8;737;23.2;SI;132;2;19;26;2;27;54;25;18;5;76;8;6.7;61;11;21;5;22;6;2;2;50;2025;2025;2020;Abril 2026
16067;Castejón;Cuenca;Castilla-La Mancha;120;43.62;2.75;3;72;60.0;51;42.5;SI;5;;;2;;2;2;2;2;0;2;2;6.9;2;2;2;;;;2;2;;2025;2025;2020;Abril 2026
16068;Castillejo de Iniesta;Cuenca;Castilla-La Mancha;94;27.7;3.39;8;78;83.0;29;30.9;SI;11;0;;2;2;2;2;2;0;;7;2;14.1;5;0;2;2;0;2;;;2;2025;2025;2020;Abril 2026
16070;Castillejo-Sierra;Cuenca;Castilla-La Mancha;31;30.37;1.02;1;21;67.7;9;29.0;SI;2;;;;;;2;;;;2;;9.5;2;;;2;0;;;;2;2025;2025;2020;Abril 2026
16071;Castillo-Albaráñez;Cuenca;Castilla-La Mancha;17;12.43;1.37;2;9;52.9;6;35.3;SI;0;;;;;0;;;;;0;;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
16072;Castillo de Garcimuñoz;Cuenca;Castilla-La Mancha;129;82.21;1.57;5;66;51.2;52;40.3;SI;2;;;2;;0;2;;;0;2;;3.0;2;2;0;0;2;;;;2;2025;2025;2020;Abril 2026
16073;Cervera del Llano;Cuenca;Castilla-La Mancha;220;55.49;3.96;19;137;62.3;65;29.5;SI;14;;2;6;;2;2;2;;2;12;;10.2;;;;;;;;;;2025;2025;2020;Abril 2026
16074;Cierva, La;Cuenca;Castilla-La Mancha;39;71.7;0.54;0;18;46.2;20;51.3;SI;2;;;2;;;2;;;;2;2;11.1;2;;;2;0;;;;2;2025;2025;2020;Abril 2026
16078;Cuenca;Cuenca;Castilla-La Mancha;53600;910.6;58.86;7428;35141;65.6;11192;20.9;NO;2515;128;382;548;124;555;778;53;149;183;1860;270;7.2;1088;214;272;199;355;37;36;64;951;2025;2025;2020;Abril 2026
16079;Cueva del Hierro;Cuenca;Castilla-La Mancha;27;28.2;0.96;2;18;66.7;7;25.9;SI;0;;;0;;;;0;;;;;0.0;2;0;2;;;;;;2;2025;2025;2020;Abril 2026
16081;Chumillas;Cuenca;Castilla-La Mancha;49;39.58;1.24;3;35;71.4;11;22.4;SI;7;;;2;2;2;2;2;;;6;;20.0;;;;;;;;;;2025;2025;2020;Abril 2026
16082;Enguídanos;Cuenca;Castilla-La Mancha;274;165.35;1.66;23;161;58.8;91;33.2;SI;14;;2;7;2;2;2;2;2;2;10;0;8.7;5;2;2;2;0;2;;;2;2025;2025;2020;Abril 2026
16083;Fresneda de Altarejos;Cuenca;Castilla-La Mancha;35;59.9;0.58;0;27;77.1;8;22.9;SI;0;;;;;0;;;;;0;;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
16084;Fresneda de la Sierra;Cuenca;Castilla-La Mancha;42;31.9;1.32;0;21;50.0;21;50.0;SI;0;;;0;;;0;;;;0;;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
16085;Frontera, La;Cuenca;Castilla-La Mancha;155;34.57;4.48;16;92;59.4;45;29.0;SI;7;;0;2;;0;2;;;2;5;2;7.6;;;;;;;;;;2025;2025;2020;Abril 2026
16086;Fuente de Pedro Naharro;Cuenca;Castilla-La Mancha;1290;63.72;20.24;169;866;67.1;267;20.7;SI;46;2;2;9;2;10;22;6;6;5;27;2;5.3;10;5;2;2;2;6;;2;2;2025;2025;2020;Abril 2026
16087;Fuentelespino de Haro;Cuenca;Castilla-La Mancha;230;33.44;6.88;15;118;51.3;96;41.7;SI;6;;0;2;;2;2;2;;;2;;5.1;2;2;0;0;2;2;;;2;2025;2025;2020;Abril 2026
16088;Fuentelespino de Moya;Cuenca;Castilla-La Mancha;101;65.72;1.54;6;54;53.5;43;42.6;SI;2;;;2;;2;2;;;2;2;;3.7;;;;;;;;;;2025;2025;2020;Abril 2026
16089;Fuentes;Cuenca;Castilla-La Mancha;462;107.66;4.29;47;296;64.1;122;26.4;SI;22;2;2;6;2;2;7;2;2;2;11;2;7.4;2;;;2;0;;;;2;2025;2025;2020;Abril 2026
16091;Fuertescusa;Cuenca;Castilla-La Mancha;65;64.04;1.01;2;39;60.0;26;40.0;SI;2;;0;2;;0;;2;;2;2;;5.1;2;2;0;2;0;;;;2;2025;2025;2020;Abril 2026
16092;Gabaldón;Cuenca;Castilla-La Mancha;146;84.1;1.74;7;96;65.8;44;30.1;SI;6;;2;2;;2;2;2;0;;2;;6.2;2;2;0;;;;;2;;2025;2025;2020;Abril 2026
16093;Garaballa;Cuenca;Castilla-La Mancha;58;69.77;0.83;0;30;51.7;30;51.7;SI;2;;;2;;2;2;;;;2;;6.7;;;;;;;;;;2025;2025;2020;Abril 2026
16094;Gascueña;Cuenca;Castilla-La Mancha;132;51.81;2.55;9;80;60.6;47;35.6;SI;15;2;2;2;;2;2;2;2;;11;2;18.8;2;;;0;2;;;;2;2025;2025;2020;Abril 2026
16095;Graja de Campalbo;Cuenca;Castilla-La Mancha;85;22.3;3.81;7;48;56.5;30;35.3;SI;2;;;0;;;2;;2;;2;;4.2;2;;;0;2;;;;2;2025;2025;2020;Abril 2026
16096;Graja de Iniesta;Cuenca;Castilla-La Mancha;343;28.22;12.15;47;232;67.6;64;18.7;SI;14;;2;;2;2;8;2;2;;10;;6.0;19;2;6;2;7;12;;;7;2025;2025;2020;Abril 2026
16097;Henarejos;Cuenca;Castilla-La Mancha;134;145.9;0.92;1;63;47.0;68;50.7;SI;5;;;2;;0;2;0;;2;2;2;7.9;2;2;0;;;;;;2;2025;2025;2020;Abril 2026
16098;Herrumblar, El;Cuenca;Castilla-La Mancha;800;46.1;17.35;113;507;63.4;192;24.0;SI;30;2;2;6;0;7;12;5;2;0;23;2;5.9;34;8;2;25;0;27;;;7;2025;2025;2020;Abril 2026
16099;Hinojosa, La;Cuenca;Castilla-La Mancha;184;42.11;4.37;13;91;49.5;79;42.9;SI;8;;2;0;;2;6;2;2;;5;0;8.8;2;0;2;2;0;;;2;2;2025;2025;2020;Abril 2026
16100;Hinojosos, Los;Cuenca;Castilla-La Mancha;702;114.02;6.16;61;401;57.1;237;33.8;SI;37;2;2;5;0;6;21;2;2;2;28;2;9.2;40;10;27;0;2;9;;5;26;2025;2025;2020;Abril 2026
16101;Hito, El;Cuenca;Castilla-La Mancha;118;41.22;2.86;2;60;50.8;56;47.5;SI;7;;2;2;;2;2;;2;;6;;11.7;;;;;;;;;;2025;2025;2020;Abril 2026
16102;Honrubia;Cuenca;Castilla-La Mancha;1529;110.34;13.86;159;994;65.0;368;24.1;SI;53;2;6;12;2;12;19;5;7;2;35;2;5.3;30;12;5;10;2;11;;;19;2025;2025;2020;Abril 2026
16103;Hontanaya;Cuenca;Castilla-La Mancha;255;53.63;4.75;6;124;48.6;128;50.2;SI;6;0;2;2;;2;2;0;2;;5;;4.8;2;0;2;;;2;;;;2025;2025;2020;Abril 2026
16104;Hontecillas;Cuenca;Castilla-La Mancha;54;34.7;1.56;4;27;50.0;23;42.6;SI;2;;;0;;0;2;;;;2;;7.4;;;;;;;;;;2025;2025;2020;Abril 2026
16106;Horcajo de Santiago;Cuenca;Castilla-La Mancha;3894;96.03;40.55;561;2540;65.2;867;22.3;SI;250;13;24;44;12;50;107;21;22;24;161;22;9.8;63;43;2;2;9;2;;42;19;2025;2025;2020;Abril 2026
16107;Huélamo;Cuenca;Castilla-La Mancha;68;79.24;0.86;1;32;47.1;38;55.9;SI;2;;;2;;0;;2;0;;0;;6.2;;;;;;;;;;2025;2025;2020;Abril 2026
16108;Huelves;Cuenca;Castilla-La Mancha;105;39.44;2.66;6;70;66.7;31;29.5;SI;2;2;0;0;;0;2;;0;0;2;0;2.9;2;0;2;;;2;;;;2025;2025;2020;Abril 2026
16109;Huérguina;Cuenca;Castilla-La Mancha;41;28.01;1.46;1;17;41.5;23;56.1;SI;5;;2;2;;0;2;;;;5;;29.4;;;;;;;;;;2025;2025;2020;Abril 2026
16110;Huerta de la Obispalía;Cuenca;Castilla-La Mancha;126;41.88;3.01;8;87;69.0;30;23.8;SI;0;;;0;;;0;;;;0;;0.0;;;;;;;;;;2025;2025;2020;Abril 2026
16111;Huerta del Marquesado;Cuenca;Castilla-La Mancha;155;35.69;4.34;12;110;71.0;44;28.4;SI;5;2;2;2;0;0;2;2;2;;2;;4.5;7;0;2;0;2;;2;;2;2025;2025;2020;Abril 2026
16112;Huete;Cuenca;Castilla-La Mancha;1814;377.57;4.8;190;1155;63.7;468;25.8;SI;169;8;27;42;9;45;38;5;5;12;130;17;14.6;52;28;12;2;7;2;2;2;44;2025;2025;2020;Abril 2026
16113;Iniesta;Cuenca;Castilla-La Mancha;4567;232.3;19.66;655;3011;65.9;869;19.0;SI;144;9;12;20;7;37;59;19;7;2;111;2;4.8;89;45;17;10;11;17;2;5;63;2025;2025;2020;Abril 2026
16115;Laguna del Marquesado;Cuenca;Castilla-La Mancha;54;37.91;1.42;9;35;64.8;14;25.9;SI;2;;2;2;;2;2;;2;;2;;5.7;;;;;;;;;;2025;2025;2020;Abril 2026
